timestamp,Name,Node,value
2024-09-05 14:07:33.454814,statusTechnicalManufacturerSpecificMessage,ns=3;i=7366,
2024-09-05 14:07:33.997823,temperatureStatus,ns=3;i=7368,1
2024-09-05 14:07:33.997823,aggregateAbleToMoveStatus ,ns=4;i=6023,2
2024-09-05 14:07:33.997823,pointAbleToMoveStatus,ns=4;i=6026,2
2024-09-05 14:07:33.997823,position,ns=4;i=6307,4
2024-09-05 14:07:33.997823,StatusTechnical,ns=4;i=6313,4
2024-09-05 14:07:33.997823,ableToMoveStatus,ns=4;i=6030,2
2024-09-05 14:07:33.997823,position,ns=4;i=6300,4
2024-09-05 14:07:34.456880,memorySize ,ns=3;i=6976,10000
2024-09-05 14:07:34.890989,label ,ns=3;i=7365,Storage
2024-09-05 14:07:35.443786,wearStatus,ns=3;i=6978,1
2024-09-05 14:07:36.552670,isTimeSynchronised,ns=3;i=7285,True
2024-09-05 14:07:36.555111,replacementIndication,ns=3;i=7109,1
2024-09-05 14:07:37.515927,statusTechnical,ns=3;i=7112,1
2024-09-05 14:07:37.516962,hardwareRevision,ns=3;i=7105,v1.0
2024-09-05 14:07:37.953653,manufacturer,ns=3;i=7106,EU-Rail
2024-09-05 14:07:38.508983,manufacturerModel,ns=3;i=7107,EULYNX BL4R3 Point OC
2024-09-05 14:07:38.955796,manufacturingDateTime,ns=3;i=7108,2024-07-15 10:32:17
2024-09-05 14:07:38.957761,ableToMoveStatus,ns=4;i=6030,1
2024-09-05 14:07:39.399262,serialNumber,ns=3;i=7110,SN_OC_P_3_V1
2024-09-05 14:07:39.938851,softwareRevision,ns=3;i=7111,v1.0
2024-09-05 14:07:40.386195,label ,ns=3;i=7286,Equipment
2024-09-05 14:07:41.034773,isTimeSynchronised,ns=3;i=7289,True
2024-09-05 14:07:41.590920,replacementIndication,ns=3;i=7082,1
2024-09-05 14:07:42.018282,statusTechnical,ns=3;i=7085,1
2024-09-05 14:07:42.466276,hardwareRevision,ns=3;i=7078,v1.0
2024-09-05 14:07:43.001585,manufacturer,ns=3;i=7079,EU-Rail
2024-09-05 14:07:43.448094,manufacturerModel,ns=3;i=7080,EULYNX BL4R3 Point Safe Controller
2024-09-05 14:07:43.900106,manufacturingDateTime,ns=3;i=7081,2024-07-15 10:32:17
2024-09-05 14:07:43.900106,aggregateAbleToMoveStatus ,ns=4;i=6023,1
2024-09-05 14:07:43.900106,pointAbleToMoveStatus,ns=4;i=6026,1
2024-09-05 14:07:43.900106,position,ns=4;i=6307,1
2024-09-05 14:07:43.900106,StatusTechnical,ns=4;i=6313,1
2024-09-05 14:07:43.900106,position,ns=4;i=6300,1
2024-09-05 14:07:44.448706,serialNumber,ns=3;i=7083,SN_SC_P_3_V1
2024-09-05 14:07:44.890868,softwareRevision,ns=3;i=7084,v1.0
2024-09-05 14:07:45.560486,label ,ns=3;i=7290,Equipment
2024-09-05 14:07:46.020139,statusTechnical,ns=3;i=7140,1
2024-09-05 14:07:46.465344,statusTechnicalManufacturerSpecificMessage,ns=3;i=7374,
2024-09-05 14:07:46.893519,operationStatus,ns=3;i=7137,1
2024-09-05 14:07:47.434368,coolingFanStatus,ns=3;i=7371,1
2024-09-05 14:07:47.988140,TemperatureStatus,ns=3;i=7141,1
2024-09-05 14:07:48.434879,cpuHealthStatus,ns=3;i=7134,1
2024-09-05 14:07:48.986302,cpuLoadStatus,ns=3;i=7135,1
2024-09-05 14:07:48.988318,lastCommandedPosition ,ns=4;i=6304,2
2024-09-05 14:07:48.989794,position,ns=4;i=6307,3
2024-09-05 14:07:48.990800,movementStatus,ns=4;i=6305,2
2024-09-05 14:07:48.991844,position,ns=4;i=6300,3
2024-09-05 14:07:49.434984,ramHealthStatus,ns=3;i=7138,1
2024-09-05 14:07:49.986375,bootingLastReason,ns=3;i=7370,1
2024-09-05 14:07:50.435125,systemDescription,ns=3;i=7376,Object Controller for Point Subsystem
2024-09-05 14:07:50.987408,operatingSystem,ns=3;i=7373,Linux Debian Bookworm
2024-09-05 14:07:51.437532,label ,ns=3;i=7372,Controller
2024-09-05 14:07:51.990634,ramSize ,ns=3;i=7139,100
2024-09-05 14:07:52.437051,bootingLastDateTime,ns=3;i=7369,2024-07-15 10:32:17
2024-09-05 14:07:53.546745,isActive,ns=3;i=7131,True
2024-09-05 14:07:53.546745,isAvailable,ns=3;i=7132,True
2024-09-05 14:07:53.990854,isExcludedFromRedundancyGroup,ns=3;i=7133,False
2024-09-05 14:07:54.532499,position,ns=4;i=6307,2
2024-09-05 14:07:54.532499,movementStatus,ns=4;i=6305,3
2024-09-05 14:07:54.532499,position,ns=4;i=6300,2
2024-09-05 14:07:54.978768,statusTechnical,ns=3;i=7152,1
2024-09-05 14:07:55.433854,statusTechnicalManufacturerSpecificMessage,ns=3;i=7382,
2024-09-05 14:07:55.975602,operationStatus,ns=3;i=7149,1
2024-09-05 14:07:56.396987,coolingFanStatus,ns=3;i=7379,1
2024-09-05 14:07:57.083831,TemperatureStatus,ns=3;i=7153,1
2024-09-05 14:07:57.086704,cpuHealthStatus,ns=3;i=7146,1
2024-09-05 14:07:58.083358,cpuLoadStatus,ns=3;i=7147,1
2024-09-05 14:07:58.085366,ramHealthStatus,ns=3;i=7150,1
2024-09-05 14:07:58.520887,bootingLastReason,ns=3;i=7378,1
2024-09-05 14:07:59.069468,systemDescription,ns=3;i=7384,Object Controller for Point Subsystem
2024-09-05 14:07:59.519423,lastCommandedPosition ,ns=4;i=6304,1
2024-09-05 14:07:59.521610,position,ns=4;i=6307,3
2024-09-05 14:07:59.521610,movementStatus,ns=4;i=6305,1
2024-09-05 14:07:59.521610,position,ns=4;i=6300,3
2024-09-05 14:07:59.527141,operatingSystem,ns=3;i=7381,Linux Debian Bookworm
2024-09-05 14:07:59.954478,label ,ns=3;i=7380,Controller
2024-09-05 14:08:00.502763,ramSize ,ns=3;i=7151,100
2024-09-05 14:08:00.939575,bootingLastDateTime,ns=3;i=7377,2024-07-15 10:32:17
2024-09-05 14:08:01.487514,isActive,ns=3;i=7143,True
2024-09-05 14:08:02.022596,isAvailable,ns=3;i=7144,True
2024-09-05 14:08:02.452789,isExcludedFromRedundancyGroup,ns=3;i=7145,False
2024-09-05 14:08:03.551446,statusTechnical,ns=3;i=7164,1
2024-09-05 14:08:03.554945,statusTechnicalManufacturerSpecificMessage,ns=3;i=7390,
2024-09-05 14:08:03.985217,operationStatus,ns=3;i=7161,1
2024-09-05 14:08:04.412153,position,ns=4;i=6307,1
2024-09-05 14:08:04.415154,movementStatus,ns=4;i=6305,3
2024-09-05 14:08:04.417159,position,ns=4;i=6300,1
2024-09-05 14:08:04.419471,coolingFanStatus,ns=3;i=7387,1
2024-09-05 14:08:05.070999,TemperatureStatus,ns=3;i=7165,1
2024-09-05 14:08:05.500028,cpuHealthStatus,ns=3;i=7158,1
2024-09-05 14:08:05.937364,cpuLoadStatus,ns=3;i=7159,1
2024-09-05 14:08:06.487903,ramHealthStatus,ns=3;i=7162,1
2024-09-05 14:08:06.904873,bootingLastReason,ns=3;i=7386,1
2024-09-05 14:08:07.548429,systemDescription,ns=3;i=7392,Object Controller for Point Subsystem
2024-09-05 14:08:07.551446,operatingSystem,ns=3;i=7389,Linux Debian Bookworm
2024-09-05 14:08:08.528380,label ,ns=3;i=7388,Controller
2024-09-05 14:08:08.531659,ramSize ,ns=3;i=7163,100
2024-09-05 14:08:08.953722,bootingLastDateTime,ns=3;i=7385,2024-07-15 10:32:17
2024-09-05 14:08:10.038102,isActive,ns=3;i=7155,True
2024-09-05 14:08:10.040103,isAvailable,ns=3;i=7156,True
2024-09-05 14:08:10.472630,isExcludedFromRedundancyGroup,ns=3;i=7157,False
2024-09-05 14:08:11.568722,isAvailable,ns=3;i=7167,True
2024-09-05 14:08:11.570051,label,ns=3;i=7168,ControllerRedundancyGroup
2024-09-05 14:08:12.014670,minimumAvailable,ns=3;i=7169,2
2024-09-05 14:08:12.966255,statusTechnical,ns=3;i=7178,1
2024-09-05 14:08:13.400135,statusTechnicalManufacturerSpecificMessage,ns=3;i=7394,
2024-09-05 14:08:14.033255,operationStatus,ns=3;i=7177,3
2024-09-05 14:08:14.036919,macAddress,ns=3;i=7175,00:1A:2B:3C:4D:5E
2024-09-05 14:08:14.468548,nominalBandwidth,ns=3;i=7176,1000000000
2024-09-05 14:08:14.917941,label,ns=3;i=7393,PhysicalNetworkInterface
2024-09-05 14:08:15.568263,isActive,ns=3;i=7171,True
2024-09-05 14:08:16.001174,isAvailable,ns=3;i=7172,True
2024-09-05 14:08:16.438957,isExcludedFromRedundancyGroup,ns=3;i=7173,False
2024-09-05 14:08:17.081307,statusTechnical,ns=3;i=7187,1
2024-09-05 14:08:17.502590,statusTechnicalManufacturerSpecificMessage,ns=3;i=7397,
2024-09-05 14:08:17.937151,operationStatus,ns=3;i=7186,3
2024-09-05 14:08:18.552720,macAddress,ns=3;i=7184,00:1A:2B:3C:4D:5E
2024-09-05 14:08:18.990753,nominalBandwidth,ns=3;i=7185,1000000000
2024-09-05 14:08:19.401693,label,ns=3;i=7396,PhysicalNetworkInterface
2024-09-05 14:08:20.030824,isActive,ns=3;i=7180,True
2024-09-05 14:08:20.446705,isAvailable,ns=3;i=7181,True
2024-09-05 14:08:20.890767,isExcludedFromRedundancyGroup,ns=3;i=7182,False
2024-09-05 14:08:21.538209,isAvailable,ns=3;i=7189,True
2024-09-05 14:08:21.980189,label,ns=3;i=7190,PhysicalNetworkInterfaceRedundancyGroup
2024-09-05 14:08:22.435253,minimumAvailable,ns=3;i=7191,1
2024-09-05 14:08:22.967058,statusTechnical ,ns=3;i=7194,1
2024-09-05 14:08:23.385270,statusTechnicalManufacturerSpecificMessage,ns=3;i=7400,
2024-09-05 14:08:24.004572,temperatureStatus,ns=3;i=7402,1
2024-09-05 14:08:24.421544,lastCommandedPosition ,ns=4;i=6304,0
2024-09-05 14:08:24.424782,pointAbleToMoveStatus,ns=4;i=6026,0
2024-09-05 14:08:24.426781,position,ns=4;i=6307,0
2024-09-05 14:08:24.431048,movementStatus,ns=4;i=6305,0
2024-09-05 14:08:24.433050,StatusTechnical,ns=4;i=6313,0
2024-09-05 14:08:24.434051,ableToMoveStatus,ns=4;i=6030,0
2024-09-05 14:08:24.435062,position,ns=4;i=6300,0
2024-09-05 14:08:24.436255,memorySize ,ns=3;i=7193,10000
2024-09-05 14:08:25.085686,label ,ns=3;i=7399,Storage
2024-09-05 14:08:25.087610,wearStatus,ns=3;i=7195,1
2024-09-05 14:08:39.435911,statusTechnical,ns=3;i=6891,0
2024-09-05 14:08:39.438026,statusTechnical,ns=3;i=6859,0
2024-09-05 14:08:39.441907,statusTechnical,ns=3;i=6923,0
2024-09-05 14:08:39.445882,operationStatus,ns=3;i=6920,2
2024-09-05 14:08:39.449405,coolingFanStatus,ns=3;i=7337,2
2024-09-05 14:08:39.452501,TemperatureStatus,ns=3;i=6924,0
2024-09-05 14:08:39.454536,bootingLastReason,ns=3;i=7336,0
2024-09-05 14:08:44.440068,statusTechnical,ns=3;i=6891,1
2024-09-05 14:08:44.444524,statusTechnical,ns=3;i=6859,1
2024-09-05 14:08:44.446672,statusTechnical,ns=3;i=6923,1
2024-09-05 14:08:44.448030,TemperatureStatus,ns=3;i=6924,2
2024-09-05 14:08:49.419895,ramHealthStatus,ns=3;i=6921,2
2024-09-05 14:08:54.508638,cpuHealthStatus,ns=3;i=6917,2
2024-09-05 14:08:54.510635,cpuLoadStatus,ns=3;i=6918,2
2024-09-05 14:08:59.456384,statusTechnical,ns=3;i=6891,2
2024-09-05 14:08:59.457803,statusTechnical,ns=3;i=6859,2
2024-09-05 14:08:59.457803,statusTechnical,ns=3;i=6923,2
2024-09-05 14:08:59.457803,cpuLoadStatus,ns=3;i=6918,0
2024-09-05 14:09:04.433763,statusTechnical,ns=3;i=6891,3
2024-09-05 14:09:04.433763,statusTechnical,ns=3;i=6859,3
2024-09-05 14:09:04.433763,statusTechnical,ns=3;i=6923,3
2024-09-05 14:09:04.433763,ramHealthStatus,ns=3;i=6921,3
2024-09-05 14:09:09.386872,operationStatus,ns=3;i=6920,3
2024-09-05 14:09:09.394620,cpuHealthStatus,ns=3;i=6917,3
2024-09-05 14:09:09.400468,cpuLoadStatus,ns=3;i=6918,3
2024-09-05 14:09:14.454949,replacementIndication,ns=3;i=6893,2
2024-09-05 14:09:14.454949,statusTechnical,ns=3;i=6891,4
2024-09-05 14:09:14.454949,replacementIndication,ns=3;i=6781,2
2024-09-05 14:09:14.454949,statusTechnical,ns=3;i=6859,4
2024-09-05 14:09:14.454949,statusTechnical,ns=3;i=6923,4
2024-09-05 14:09:14.454949,cpuLoadStatus,ns=3;i=6918,0
2024-09-05 14:09:14.454949,bootingLastReason,ns=3;i=7336,5
2024-09-05 14:09:19.530551,isTimeSynchronised,ns=3;i=7295,False
2024-09-05 14:09:19.533060,isTimeSynchronised,ns=3;i=7299,False
2024-09-05 14:09:19.533060,bootingLastReason,ns=3;i=7336,4
2024-09-05 14:09:24.450237,replacementIndication,ns=3;i=6893,0
2024-09-05 14:09:24.450237,replacementIndication,ns=3;i=6781,0
2024-09-05 14:09:24.450237,operationStatus,ns=3;i=6920,0
2024-09-05 14:09:24.450237,coolingFanStatus,ns=3;i=7337,0
2024-09-05 14:09:24.450237,TemperatureStatus,ns=3;i=6924,0
2024-09-05 14:09:24.450237,cpuHealthStatus,ns=3;i=6917,0
2024-09-05 14:09:24.450237,ramHealthStatus,ns=3;i=6921,0
2024-09-05 14:09:24.450237,bootingLastReason,ns=3;i=7336,0
